map_name,ID,Scientific_name,Family,original_matrix_name,matrix_name,publication_name,height,length,width,ratio
artabotrys_brachypetalus.shp,81,Artabotrys_brachypetalus,Annonaceae,Artabotrys_brachypetalus_OM2697,Artabotrys_brachypetalus_OM2697,Artabotrys_brachypetalus_Benth.,4,11,6.6,1.67
aspalathus_linearis.shp,785,Aspalathus_linearis,Fabaceae,Aspalathus_linearis_AMM4783,Aspalathus_linearis_AMM4783,Aspalathus_linearis_(Burm.f.)_R.Dahlgren,2.5,2,0.2,10
aspalathus_pendula.shp,786,Aspalathus_pendula,Fabaceae,Aspalathus_pendula_AMM4066,Aspalathus_pendula_AMM4066,Aspalathus_pendula_R.Dahlgren,3.5,2,0.2,10
atalaya_alata.shp,1706,Atalaya_alata,Sapindaceae,Atalaya_alata_Genbank,Atalaya_alata_Genbank,Atalaya_alata_(Sim)_H.M.L.Forbes,10,7,2,3.5
atalaya_natalensis.shp,1708,Atalaya_natalensis,Sapindaceae,Atalaya_natalensis_Abbott9212,Atalaya_natalensis_Abbott9212,Atalaya_natalensis_R.A.Dyer,20,8,2.5,3.2
avicennia_marina.shp,2196,Avicennia_marina,Acanthaceae,Avicennia_marina_OM2475,Avicennia_marina_OM2475,Avicennia_marina_(Forssk.)_Vierh.,10,10,4,2.5
azanza_garckeana.shp,1371,Azanza_garckeana,Malvaceae,Azanza_garckeana_OM2525,Azanza_garckeana_OM2525,Azanza_garckeana_(F.Hoffm.)_Exell_&_Hillc.,10,20,20,1
azima_tetracantha.shp,1360,Azima_tetracantha,Salvadoraceae,Azima_tetracantha_OM1315,Azima_tetracantha_OM1315,Azima_tetracantha_Lam.,8,5.5,4.5,1.22
bachmannia_woodii.shp,1312,Bachmannia_woodii,Capparaceae,Bachmannia_woodii_MWC35838,Bachmannia_woodii_MWC35838,Bachmannia_woodii_(Oliv.)_Gilg_,3,15,8,1.88
baikiaea_plurijuga.shp,787,Baikiaea_plurijuga,Fabaceae,Baikiaea_plurijuga_M660,Baikiaea_plurijuga_M660,Baikiaea_plurijuga_Harms,16,7,3.5,2
balanites_aegyptiaca_aegyptica.shp,283,Balanites_aegyptiaca_var._aegyptica,Zygophyllaceae,Balanites_aegyptica_OM3548,Balanites_aegyptica_OM3548,Balanites_aegyptiaca_(L.)_Delile,5,6,4,1.5
balanites_maughamii_maughamii.shp,285,Balanites_maughamii_subsp._maughamii,Zygophyllaceae,Balanites_maughamii_OM994,Balanites_maughamii_OM994,Balanites_maughamii_Sprague,20,6,5.7,1.05
balanites_pedicellaris_pedicellaris.shp,286,Balanites_pedicellaris_subsp._pedicellaris,Zygophyllaceae,Balanites_pedicillaris_OM901,Balanites_pedicillaris_OM901,Balanites_pedicellaris_Mildbr._&_Schltr.,6,3,2.3,1.3
baphia_massaiensis_obovata_obovata.shp,788,Baphia_massaiensis_subsp._obovata_var._obovata,Fabaceae,Baphia_massaiensis_RBN130,Baphia_massaiensis_RBN130,Baphia_massaiensis_subsp._obovata_(Schinz)_Brummitt,6,9,5.5,1.64
baphia_racemosa.shp,790,Baphia_racemosa,Fabaceae,Baphia_racemosa_OM2221,Baphia_racemosa_OM2221,Baphia_racemosa_(Hochst.)_Baker,10,11,5,2.2
barleria_albostellata.shp,2197,Barleria_albostellata,Acanthaceae,Barleria_albostellata_OM899,Barleria_albostellata_OM899,Barleria_albostellata_C.B.Clarke,2,14,8,1.75
barleria_rotundifolia.shp,2198,Barleria_rotundifolia,Acanthaceae,Barleria_rotundifolia_OM1327,Barleria_rotundifolia_OM1327,Barleria_rotundifolia_Oberm.,2,4,2,2
barringtonia_racemosa.shp,1852,Barringtonia_racemosa,Lecythidaceae,Barringtonia_racemosa_OM1830,Barringtonia_racemosa_OM1830,Barringtonia_racemosa_(L.)_Spreng.,15,35,13,2.69
bauhinia_galpinii.shp,792,Bauhinia_galpinii,Fabaceae,Bauhinia_galpinii_Genbank,Bauhinia_galpinii_Genbank,Bauhinia_galpinii_N.E.Br.,5,7,7,1
bauhinia_natalensis.shp,793,Bauhinia_natalensis,Fabaceae,Bauhinia_natalensis_CS07,Bauhinia_natalensis_CS07,Bauhinia_natalensis_Hook.,2.5,3,1.5,2
bauhinia_petersiana_petersiana.shp,795,Bauhinia_petersiana_subsp._petersiana,Fabaceae,Bauhinia_petersiana_OM2243,Bauhinia_petersiana_OM2243,Bauhinia_petersiana_Bolle,7,5,8,0.63
bauhinia_tomentosa.shp,797,Bauhinia_tomentosa,Fabaceae,Bauhinia_tomentosa_OM2391,Bauhinia_tomentosa_OM2391,Bauhinia_tomentosa_L.,4,2.5,7.5,0.33
berchemia_discolor.shp,1106,Berchemia_discolor,Rhamnaceae,Berchemia_discolor_OM2437,Berchemia_discolor_OM2437,Berchemia_discolor_(Klotzsch)_Hemsl.,20,11,6,1.83
berchemia_zeyheri.shp,1108,Berchemia_zeyheri,Rhamnaceae,Berchemia_zeyheri_OM1165,Berchemia_zeyheri_OM1165,Berchemia_zeyheri_(Sond.)_Grubov,10,4,2.5,1.6
bersama_lucens.shp,1173,Bersama_lucens,Melianthaceae,Bersama_lucens_OM1562,Bersama_lucens_OM1562,Bersama_lucens_(Hochst.)_Szyszyl.,10,7.5,4.5,1.67
bersama_tysoniana.shp,1176,Bersama_tysoniana,Melianthaceae,Bersama_tysoniana_OM1891,Bersama_tysoniana_OM1891,Bersama_tysoniana_Oliv.,10,9,3,3
berzelia_anuginosa.shp,2464,Berzelia_lanuginosa,Bruniaceae,Berzelia_lanuginosa_OM3091,Berzelia_lanuginosa_OM3091,Berzelia_lanuginosa_(L.)_Brongn.,2,0.8,0.15,5.33
bivinia_jalbertii.shp,626,Bivinia_jalbertii,Salicaceae,Bivinia_jaubertia_OM2418,Bivinia_jaubertia_OM2418,Bivinia_jalbertii_Tul.,15,10,6,1.67
blighia_unijugata.shp,1709,Blighia_unijugata,Sapindaceae,Blighia_unijugata_OM1856,Blighia_unijugata_OM1856,Blighia_unijugata_Baker_,25,15,8,1.88
bolusanthus_speciosus.shp,800,Bolusanthus_speciosus,Fabaceae,Bolusanthus_speciosus_OM0240,Bolusanthus_speciosus_OM0240,Bolusanthus_speciosus_(Bolus)_Harms,7,7,1,7
bombax_rhodognaphalon.shp,1372,Bombax_rhodognaphalon,Malvaceae,Bombax_rhodognaphaaon_OM2342,Bombax_rhodognaphaaon_OM2342,Rhodognaphalon_schumannianum_A.Robyns.,35,7,2,3.5
boscia_albitrunca.shp,1313,Boscia_albitrunca,Capparaceae,Boscia_albitrunca_OM1274,Boscia_albitrunca_OM1274,Boscia_albitrunca_(Burch.)_Gilg_&_Benedict,7,5,1.5,3.33
boscia_angustifolia_corymbosa.shp,1314,Boscia_angustifolia_var._corymbosa,Capparaceae,Boscia_angustifolia_OM2069,Boscia_angustifolia_OM2069,Boscia_angustifolia_var._corymbosa_(Gilg)_DeWolf,8,7,2,3.5
boscia_filipes.shp,1315,Boscia_filipes,Capparaceae,Boscia_foetida_filipes_OM1916,Boscia_foetida_filipes_OM1916,Boscia_foetida_subsp._filipes_(Gilg)_L˜tter.,4,4,1.3,3.08
boscia_foetida_foetida.shp,1316,Boscia_foetida_subsp._foetida,Capparaceae,Boscia_foetida_OM296,Boscia_foetida_OM296,Boscia_foetida_Schinz,5,0.8,0.3,2.67
boscia_mossambicensis.shp,1322,Boscia_mossambicensis,Capparaceae,Boscia_mossambicensis_OM250,Boscia_mossambicensis_OM250,Boscia_mossambicensis_Klotzsch,6,7,4.5,1.56
boscia_salicifolia.shp,1324,Boscia_salicifolia,Capparaceae,Boscia_salicifolia_OM2543,Boscia_salicifolia_OM2543,Boscia_salicifolia_Oliv.,15,15,2.5,6
bowkeria_cymosa.shp,2321,Bowkeria_cymosa,Scrophulariaceae,Bowkeria_cymosa_OM2026,Bowkeria_cymosa_OM2026,Bowkeria_cymosa_MacOwan,4,15,5,3
bowkeria_verticillata.shp,2322,Bowkeria_verticillata,Scrophulariaceae,Bowkeria_verticillata_OM_MvdB72,Bowkeria_verticillata_OM_MvdB72,Bowkeria_verticillata_(Eckl._&_Zeyh.)_Druce,10,13,6.5,2
brabejum_stellatifolium.shp,156,Brabejum_stellatifolium,Proteaceae,Brabejum_stellatifolium_OM2257,Brabejum_stellatifolium_OM2257,Brabejum_stellatifolium_L.,8,16,2.5,6.4
brachylaena_discolor.shp,2390,Brachylaena_discolor,Asteraceae,Brachylaena_discolor_BS0103,Brachylaena_discolor_BS0103,Brachylaena_discolor_DC.,10,12,5,2.4
brachylaena_elliptica.shp,2391,Brachylaena_elliptica,Asteraceae,Brachylaena_elliptica_Genbank,Brachylaena_elliptica_Genbank,Brachylaena_elliptica_(Thunb.)_Less.,4,10,3,3.33
brachylaena_huillensis.shp,2393,Brachylaena_huillensis,Asteraceae,Brachylaena_huillensis_OM247,Brachylaena_huillensis_OM247,Brachylaena_huillensis_O.Hoffm.,8,7.5,3,2.5
brachylaena_neriifolia.shp,2395,Brachylaena_neriifolia,Asteraceae,Brachylaena_neriifolia_OM3093,Brachylaena_neriifolia_OM3093,Brachylaena_neriifolia_(L.)_R.Br.,8,11,2,5.5
brachylaena_rotundata.shp,2396,Brachylaena_rotundata,Asteraceae,Brachylaena_rotundata_OM1938,Brachylaena_rotundata_OM1938,Brachylaena_rotundata_S.Moore,8,10,6,1.67
brachylaena_transvaalensis.shp,2397,Brachylaena_transvaalensis,Asteraceae,Brachylaena_transvaalensis_OM571,Brachylaena_transvaalensis_OM571,Brachylaena_discolor_var._transvaalensis_(E.Phillips_&_Schweick.)_Beentje.,30,11.5,4,2.88
brachystegia_boehmii.shp,802,Brachystegia_boehmii,Fabaceae,Brachystegia_boehmii_OM3534,Brachystegia_boehmii_OM3534,Brachystegia_boehmii_Taub.,16,6,1.5,4
breonadia_salicina.shp,2001,Breonadia_salicina,Rubiaceae,Breonadia_salicina_OM2571,Breonadia_salicina_OM2571,Breonadia_salicina_(Vahl)_Hepper_&_J.R.I.Wood,40,30,9,3.33
brexia_madagascariensis.shp,2462,Brexia_madagascariensis,Escalloniaceae,Brexia_madagascariensis_OM2676,Brexia_madagascariensis_OM2676,Brexia_madagascariensis_(Lam.)_Thouars_ex_Ker_Gawl.,7,35,7.6,4.61
bridelia_atroviridis.shp,434,Bridelia_atroviridis,Euphorbiaceae,Bridelia_atroviridis_Genbank,Bridelia_atroviridis_Genbank,Bridelia_atroviridis_M≥ll.Arg.,22,17,10,1.7
bridelia_cathartica_cathartica.shp,435,Bridelia_cathartica_subsp._cathartica,Euphorbiaceae,Bridelia_cathartica_OM455,Bridelia_cathartica_OM455,Bridelia_cathartica_Bertol.,6,3.5,1.5,2.33
bridelia_micrantha.shp,437,Bridelia_micrantha,Euphorbiaceae,Bridelia_micrantha_OM1435,Bridelia_micrantha_OM1435,Bridelia_micrantha_(Hochst.)_Baill.,20,18,12,1.5
bridelia_mollis.shp,438,Bridelia_mollis,Euphorbiaceae,Bridelia_mollis_OM1958,Bridelia_mollis_OM1958,Bridelia_mollis_Hutch.,7,12,7,1.71
bridelia_tenuifolia_tenuifolia.shp,439,Bridelia_tenuifolia_var._tenuifolia,Euphorbiaceae,Bridelia_tenuifolia_Genbank,Bridelia_tenuifolia_Genbank,Bridelia_tenuifolia_M≥ll.Arg.,10,11,6,1.83
bruguiera_gymnorrhiza.shp,616,Bruguiera_gymnorrhiza,Rhizophoraceae,Bruguiera_gymnorhiza_OM2487,Bruguiera_gymnorhiza_OM2487,Bruguiera_gymnorhiza_(L.)_Lam.,10,12,6,2
brunia_albiflora.shp,2465,Brunia_albiflora,Bruniaceae,Brunia_albiflora_OM3116,Brunia_albiflora_OM3116,Brunia_albifora_Phillips,3,1,0.2,5
buddleja_dysophylla.shp,2324,Buddleja_dysophylla,Scrophulariaceae,Buddleja_dysophylla_OM2296,Buddleja_dysophylla_OM2296,Buddleja_dysophylla_(Benth.)_Radlk.,4,10,7.5,1.33
buddleja_saligna.shp,2328,Buddleja_saligna,Scrophulariaceae,Buddleja_saligna_OM1783,Buddleja_saligna_OM1783,Buddleja_saligna_Willd.,7,10,2,5
buddleja_salviifolia.shp,2329,Buddleja_salviifolia,Scrophulariaceae,Buddleja_salviifolia_OM1780,Buddleja_salviifolia_OM1780,Buddleja_salviifolia_(L.)_Lam.,8,14,4,3.5
burchellia_bubalina.shp,2002,Burchellia_bubalina,Rubiaceae,Burchellia_bubalina_OM3160,Burchellia_bubalina_OM3160,Burchellia_bubalina_(L.f.)_Sims,10,18,8,2.25
burkea_africana.shp,811,Burkea_africana,Fabaceae,Burkea_africana_OM2128,Burkea_africana_OM2128,Burkea_africana_Hook.,10,6,3,2
burttdavya_nyasica.shp,2003,Burttdavya_nyasica,Rubiaceae,Burttdavya_nyasica_OM1666,Burttdavya_nyasica_OM1666,Burttdavya_nyasica_Hoyle,40,15,12,1.25
buxus_macowanii.shp,255,Buxus_macowanii,Buxaceae,Buxus_macowani_OM1762,Buxus_macowani_OM1762,Buxus_macowanii_Oliv.,7,3,1.8,1.67
buxus_natalensis_copy.shp,256,Buxus_natalensis,Buxaceae,Buxus_natalensis_OM1768,Buxus_natalensis_OM1768,Buxus_natalensis_(Oliv.)_Hutch.,10,11,5,2.2
cadaba_aphylla.shp,1326,Cadaba_aphylla,Capparaceae,Cadaba_aphylla_OM3203,Cadaba_aphylla_OM3203,Cadaba_aphylla_(Thunb.)_Wild,3,1,0.2,5
cadaba_kirkii.shp,1327,Cadaba_kirkii,Capparaceae,Cadaba_kirkii_OM3579,Cadaba_kirkii_OM3579,Cadaba_kirkii_Oliv.,5,9,5,1.8
cadaba_termitaria.shp,1330,Cadaba_termitaria,Capparaceae,Cadaba_termitaria_OM1930,Cadaba_termitaria_OM1930,Cadaba_termitaria_N.E.Br.,5,2,0.7,2.86
caesalpinia_bonduc.shp,895,Guilandina_bonduc,Fabaceae,Guilandina_bonduc_OM3615,Guilandina_bonduc_OM3615,Caesalpinia_bonduc_(L.)_Roxb.,6,3,1.6,1.88
callichilia_orientalis.shp,1926,Callichilia_orientalis,Apocynaceae,Callichilia_orientalis_OM2181,Callichilia_orientalis_OM2181,Ephippiocarpa_orientalis_(S.Moore)_Markgr.,3,12,4,3
calodendrum_capense.shp,1658,Calodendrum_capense,Rutaceae,Calodendrum_capensis_OM1542,Calodendrum_capensis_OM1542,Calodendrum_capense_(L.f.)_Thunb.,20,13,7.5,1.73
calpurnia_aurea_aurea.shp,819,Calpurnia_aurea_subsp._aurea,Fabaceae,Calpurnia_aurea_OM1532,Calpurnia_aurea_OM1532,Calpurnia_aurea_(Aiton)_Benth.,15,5,2.5,2
calpurnia_sericea.shp,824,Calpurnia_sericea,Fabaceae,Calpurnia_sericea_Abbott9196,Calpurnia_sericea_Abbott9196,Calpurnia_sericea_Harv.,4,5,2.5,2
canthium_armatum.shp,2004,Canthium_armatum,Rubiaceae,Canthium_armatum_OM1548,Canthium_armatum_OM1548,Plectroniella_armata_(K.Schum.)_Robyns.,8,3.5,1.5,2.33
canthium_ciliatum.shp,2005,Canthium_ciliatum,Rubiaceae,Canthium_ciliatum_OM1741,Canthium_ciliatum_OM1741,Canthium_ciliatum_(D.Dietr.)_Kuntze,4,3,2,1.5
canthium_inerme.shp,2008,Canthium_inerme,Rubiaceae,Canthium_inerme_OM1547,Canthium_inerme_OM1547,Canthium_inerme_(L.f.)_Kuntze,14,10,4.5,2.22
canthium_setiflorum_setiflorum.shp,2011,Canthium_setiflorum_subsp._setiflorum,Rubiaceae,Canthium_setiflorum_OM574,Canthium_setiflorum_OM574,"Bullockia_setiflora_(Hiern)_Razafim.,_Lantz_&_B.Bremer",5,6.5,3.5,1.86
canthium_spinosum.shp,2012,Canthium_spinosum,Rubiaceae,Canthium_spinosum_Abbott9256,Canthium_spinosum_Abbott9256,Canthium_spinosum_(Klotzsch_ex_Eckl._&_Zeyh.)_Kuntze,10,5,2.5,2
canthium_suberosum.shp,2013,Canthium_suberosum,Rubiaceae,Canthium_suberosum_Abbott9239,Canthium_suberosum_Abbott9239,Canthium_suberosum_Codd,8,7,3.5,2
canthium_vanwykii.shp,2014,Canthium_vanwykii,Rubiaceae,Canthium_vanwykii_Abbott9155,Canthium_vanwykii_Abbott9155,Canthium_vanwykii_Tilney_&_Kok,6,6.5,6,1.08
capparis_erythrocarpus_rosea.shp,1332,Capparis_erythrocarpus_var._rosea,Capparaceae,Capparis_erythrocarpos_OM2332,Capparis_erythrocarpos_OM2332,Capparis_erythrocarpos_var._rosea_De_Wolf,3,3,2,1.5
capparis_fascicularis_fasicularis.shp,1333,Capparis_fascicularis_var._fasicularis,Capparaceae,Capparis_fascicularis_fascicularis_OM1640,Capparis_fascicularis_fascicularis_OM1640,Capparis_fascicularis_var._fascicularis,5,7,3.5,2
capparis_sepiaria_subglabra.shp,1337,Capparis_sepiaria_var._subglabra,Capparaceae,Capparis_sepiaria_OM2746,Capparis_sepiaria_OM2746,Capparis_sepiaria_var._subglabra_(Oliv.)_DeWolf,6,7,3,2.33
capparis_tomentosa.shp,1338,Capparis_tomentosa,Capparaceae,Capparis_tomentosa_OM1112,Capparis_tomentosa_OM1112,Capparis_tomentosa_Lam.,10,8,2.5,3.2
carissa_bispinosa_bispinosa.shp,1927,Carissa_bispinosa_subsp._bispinosa,Apocynaceae,Carissa_bispinosa_bispinosa_OM409,Carissa_bispinosa_bispinosa_OM409,Carissa_bispinosa_(L.)_Desf._ex_Brenan,5,7,3.5,2
carissa_edulis.shp,1929,Carissa_edulis,Apocynaceae,Carissa_edulis_RL1148,Carissa_edulis_RL1148,Carissa_spinarum_L.,5,7,4.5,1.56
carissa_macrocarpa.shp,1931,Carissa_macrocarpa,Apocynaceae,Carissa_macrocarpa_OM1751,Carissa_macrocarpa_OM1751,Carissa_macrocarpa_(Eckl.)_A.DC.,4,7,3.5,2
carissa_praetermissa.shp,1932,Carissa_praetermissa,Apocynaceae,Carissa_praetermisa_OM2650,Carissa_praetermisa_OM2650,Carissa_macrocarpa_(Eckl.)_A.DC.,3,5,3,1.67
carissa_tetramera.shp,1933,Carissa_tetramera,Apocynaceae,Carissa_tetramera_RBN210,Carissa_tetramera_RBN210,Carissa_tetramera_(Sacleux)_Stapf,3,6.5,3,2.17
carpolobia_goetzei.shp,1049,Carpolobia_goetzei_,Polygalaceae,Carpolobia_goetzei_OM2459,Carpolobia_goetzei_OM2459,Carpolobia_goetzei_G≥rke,5,11,4,2.75
casearia_gladiiformis.shp,628,Casearia_gladiiformis,Salicaceae,Casearia_gladiiformis_OM2323,Casearia_gladiiformis_OM2323,Casearia_gladiiformis_Mast.,15,18,7,2.57
casearia_sp_nov.shp,629,Casearia_sp._nov.,Salicaceae,Casearia_sp_nov_Abbott9191,Casearia_sp_nov_Abbott9191,Casearia_sp._nov._,20,12,4,3
cassia_abbreviata_abbreviata.shp,826,Cassia_abbreviata_subsp._abbreviata,Fabaceae,Cassia_abbreviata_abbreviata_OM2047,Cassia_abbreviata_abbreviata_OM2047,Cassia_abbreviata_Oliv.,10,6,3,2
cassia_abbreviata_beareana.shp,827,Cassia_abbreviata_subsp._Beareana,Fabaceae,Cassia_abbreviata_beareana_OM3388,Cassia_abbreviata_beareana_OM3388,Cassia_abbreviata_subsp._beareana_(Holmes)_Brenan,10,6,3,2
cassia_afrofistula_patentipila.shp,828,Cassia_afrofistula_var._patentipila,Fabaceae,Cassia_afrofistula_OM2629,Cassia_afrofistula_OM2629,Cassia_afrofistula_Brenan,5,10,5,2
cassine_peragua_peragua.shp,292,Cassine_peragua_subsp._peragua,Celastraceae,Cassine_peragua_Abbott9178,Cassine_peragua_Abbott9178,Cassine_peragua_L.,15,7.5,4,1.88
cassine_schinoides.shp,293,Cassine_schinoides,Celastraceae,Cassine_schinoides_Genbank,Cassine_reticulata_Genbank,Cassine_schinoides_(Spreng.)_R.H.Archer,5,7,3.5,2
cassinopsis_ilicifolia.shp,1915,Cassinopsis_ilicifolia,Icacinaceae,Cassinopsis_ilicifolia_OM1892,Cassinopsis_ilicifolia_OM1892,Cassinopsis_ilicifolia_(Hochst.)_Sleumer,5,6,2.5,2.4
cassinopsis_tinifolia.shp,1916,Cassinopsis_tinifolia,Icacinaceae,Cassinopsis_tinifoliia_Abbott9166,Cassinopsis_tinifoliia_Abbott9166,Cassinopsis_tinifolia_Harv.,10,9,5,1.8
cassipourea_gummiflua_verticillata.shp,620,Cassipourea_gummiflua_var._verticillata,Rhizophoraceae,Cassipourea_gummiflua_verticillata_OM1882,Cassipourea_gummiflua_verticillata_OM1882,Cassipourea_gummiflua_Tul.,20,14,5.5,2.55
cassipourea_malosana.shp,621,Cassipourea_malosana,Rhizophoraceae,Cassipourea_malosana_Abbott9115,Cassipourea_malosana_Abbott9115,Cassipourea_malosana_(Baker)_Alston,20,14,5,2.8
catha_edulis.shp,295,Catha_edulis,Celastraceae,Catha_edulis_OM2079,Catha_edulis_OM2079,Catha_edulis_(Vahl)_Endl.,15,11,4.5,2.44
catunaregam_obovata.shp,2016,Catunaregam_obovata,Rubiaceae,Catunaregam_obovata_OM3277,Catunaregam_obovata_OM3277,Catunaregam_obovata_(Hochst.)_A.E.Gon˛.,7,7,5,1.4
catunaregam_swynnertonii.shp,2018,Catunaregam_swynnertonnii,Rubiaceae,Catunaregam_swynnertonii_OM2353,Catunaregam_swynnertonii_OM2353,Catunaregam_swynnertonii_(S.Moore)_Bridson,NA,5,3,1.67
cavacoa_aurea_copy.shp,440,Cavacoa_aurea,Euphorbiaceae,Cavacoa_aurea_OM2035,Cavacoa_aurea_OM2035,Cavacoa_aurea_(Cavaco)_J.L⁄onard,15,18,10,1.8
celtis_africana.shp,1159,Celtis_africana,Ulmaceae,Celtis_africana_OM1225,Celtis_africana_OM1225,Celtis_africana_Burm.f.,30,10,5,2
celtis_gomphophylla.shp,1161,Celtis_gomphophylla,Ulmaceae,Celtis_gomphophylla_Abbott9159,Celtis_gomphophylla_Abbott9159,Celtis_gomphophylla_Baker,25,19,9,2.11
celtis_mildbraedii.shp,1162,Celtis_mildbraedii,Ulmaceae,Celtis_mildbraedii_OM1567,Celtis_mildbraedii_OM1567,Celtis_mildbraedii_Engl.,30,17,7,2.43
cephalanthus_natalensis.shp,2020,Cephalanthus_natalensis,Rubiaceae,Cephalanthus_natalensis_OM1583,Cephalanthus_natalensis_OM1583,Cephalanthus_natalensis_Oliv.,8,5,2.5,2
ceraria_fruticulosa.shp,1762,Ceraria_fruticulosa,Portulacaceae,Ceraria_fruticulosa_Genbank,Ceraria_fruticulosa_Genbank,Ceraria_fruticulosa_H.Pearson_&_Stephens,1.5,0.5,0.2,2.5
ceriops_tagal.shp,624,Ceriops_tagal,Rhizophoraceae,Ceriops_tagal_Genbank,Ceriops_tagal_Genbank,Ceriops_tagal_(Perr.)_C.B.Rob.,7,9,5,1.8
cestrum_elegans.shp,2353,Cestrum_elegans,Solanaceae,Cestrum_elegans_Genbank,Cestrum_elegans_Genbank,Cestrum_elegans_(Brongn._ex_Neumann)_Schltdl.,Exotic,Exotic,Exotic,NA
cestrum_laevigatum.shp,2354,Cestrum_laevigatum,Solanaceae,Cestrum_laevigatum_OM1773,Cestrum_laevigatum_OM1773,Cestrum_laevigatum_Schltdl.,Exotic,Exotic,Exotic,NA
chaetacme_aristata.shp,1164,Chaetachme_aristata,Ulmaceae,Chaetachme_aristata_OM1530,Chaetachme_aristata_OM1530,Chaetachme_aristata_Planch.,13,9,5,1.8
chazaliella_abrupta_abrupta.shp,2023,Chazaliella_abrupta_var._abrupta,Rubiaceae,Chazaliella_abrupta_OM2440,Chazaliella_abrupta_OM2440,Chazaliella_abrupta_var._abrupta,4.5,22,10,2.2
chionanthus_foveolatus_foveolatus.shp,2286,Chionanthus_foveolatus_subsp._foveolatus,Oleaceae,Chionanthus_foveolatus_OM1832,Chionanthus_foveolatus_OM1832,Chionanthus_foveolatus_(E.Mey.)_Stearn,30,9,3.5,2.57
chionanthus_peglerae.shp,2289,Chionanthus_peglerae,Oleaceae,Chionanthus_peglerae_OM1766,Chionanthus_peglerae_OM1766,Chionanthus_peglerae_(C.H.Wright)_Stearn,18,13,6.5,2
chrysanthemoides_monilifera_monilifera.shp,2401,Chrysanthemoides_monilifera_subsp._monilifera,Asteraceae,Chrysanthemoides_monilfera_Abbott9171,Chrysanthemoides_monilfera_Abbott9171,Chrysanthemoides_monilifera_(L.)_Norl.,6,7.5,4,1.88
chrysophyllum_viridifolium.shp,1866,Chrysophyllum_viridifolium,Sapotaceae,Chrysophyllum_viridifolium_OM2668,Chrysophyllum_viridifolium_OM2668,Chrysophyllum_viridifolium_J.M.Wood_&_Franks,40,11,5,2.2
cissus_cactiformis.shp,265,Cissus_cactiformis,Vitaceae,Cissus_cactiformis_OM1316,Cissus_cactiformis_OM1316,Cissus_cactiformis_Gilg_,5,4,3,1.33
cissus_cornifolia.shp,266,Cissus_cornifolia,Vitaceae,Cissus_cornifolia_OM2542,Cissus_cornifolia_OM2542,Cissus_cornifolia_(Baker)_Planch.,2,7.5,5,1.5
cissus_integrifolia.shp,267,Cissus_integrifolia,Vitaceae,Cissus_integrifolia_OM2397,Cissus_integrifolia_OM2397,Cissus_integrifolia_(Baker)_Planch.,15,9,6,1.5
cladostemon_kirkii.shp,1339,Cladostemon_kirkii,Capparaceae,Cladostemon_kirkii_OM2389,Cladostemon_kirkii_OM2389,Cladostemon_kirkii_(Oliv.)_Pax_&_Gilg,6,15,7,2.14
clausena_anisata_anisata.shp,1662,Clausena_anisata_var._africana,Rutaceae,Clausena_anisata_Abbott9249,Clausena_anisata_Abbott9249,Clausena_anisata_(Willd.)_Hook.f._ex_Benth.,10,6,2.5,2.4
cleistanthus_polystachyus_milleri.shp,441,Cleistanthus_polystachyus_subsp._milleri,Euphorbiaceae,Cleistanthus_polystachyus_Genbank,Cleistanthus_polystachyus_Genbank,Cleistanthus_polystachyus_subsp._milleri_(Dunkley)_Radcl.-Sm.,20,15,6,2.5
cleistanthus_schlechteri_pubescens.shp,443,Cleistanthus_schlechteri_var._schlechteri,Euphorbiaceae,Cleistanthus_schlechteri_schlechteri_OM2539,Cleistanthus_schlechteri_schlechteri_OM2539,Cleistanthus_schlechteri_(Pax)_Hutch.,20,7,2.7,2.59
cleistochlamys_kirkii.shp,83,Cleistochlamys_kirkii,Annonaceae,Cleistoclamis_kirkii_OM2339,Cleistoclamis_kirkii_OM2339,Cleistochlamys_kirkii_(Benth.)_Oliv.,9,11,3.5,3.14
clematis_brachiata.shp,155,Clematis_brachiata,Ranunculaceae,Clematis_brachiata_OM1974,Clematis_brachiata_OM1974,Clematis_brachiata_Thunb.,6,7,4,1.75
clerodendrum_eriophyllum.shp,2237,Clerodendrum_eriophyllum,Lamiaceae,Clerodendrum_eriophyllum_OM2759,Clerodendrum_eriophyllum_OM2759,Clerodendrum_eriophyllum_G≥rke_,10,10.5,5,2.1
clerodendrum_glabrum_glabrum.shp,2240,Clerodendrum_glabrum_var._glabrum,Lamiaceae,Clerodendrum_glabrum_Abbott9161,Clerodendrum_glabrum_Abbott9161,Clerodendrum_glabrum_E.Mey.,10,10,5.5,1.82
clutia_abyssinica_abyssinica.shp,444,Clutia_abyssinica_var._abyssinica,Euphorbiaceae,Clutia_abyssinica_Abbott9231,Clutia_abyssinica_Abbott9231,Clutia_abyssinica_Jaub._&_Spach,6,16,7,2.29
clutia_pulchella_pulchella.shp,450,Clutia_pulchella_var._pulchella,Euphorbiaceae,Clutia_pulchella_Abbott9112,Clutia_pulchella_Abbott9112,Clutia_pulchella_L.,6,8,7.5,1.07
clutia_sp_nov.shp,452,Clutia_sp._nov.,Euphorbiaceae,Clutia_sp_nov_Abbott2571_Abbott9205,Clutia_sp_nov_Abbott2571_Abbott9205,Clutia_sp._nov._,2.5,6,4,1.5
